TAZ,TAD,OldDistric,County,District,New DistrictName
2120.0,88.0,1.0,Pierce,11,S.Kitsap
2121.0,88.0,1.0,Pierce,11,S.Kitsap
2122.0,88.0,1.0,Pierce,11,S.Kitsap
2123.0,88.0,1.0,Pierce,11,S.Kitsap
2124.0,88.0,1.0,Pierce,11,S.Kitsap
2125.0,89.0,1.0,Pierce,11,S.Kitsap
2126.0,89.0,1.0,Pierce,11,S.Kitsap
2127.0,89.0,1.0,Pierce,11,S.Kitsap
2128.0,89.0,1.0,Pierce,11,S.Kitsap
2129.0,89.0,1.0,Pierce,11,S.Kitsap
2130.0,89.0,1.0,Pierce,11,S.Kitsap
2131.0,89.0,1.0,Pierce,11,S.Kitsap
2132.0,89.0,1.0,Pierce,11,S.Kitsap
2133.0,89.0,1.0,Pierce,11,S.Kitsap
2134.0,89.0,1.0,Pierce,11,S.Kitsap
2135.0,88.0,1.0,Pierce,11,S.Kitsap
2136.0,88.0,1.0,Pierce,11,S.Kitsap
2137.0,88.0,1.0,Pierce,11,S.Kitsap
2138.0,88.0,1.0,Pierce,11,S.Kitsap
2139.0,88.0,1.0,Pierce,11,S.Kitsap
2140.0,88.0,1.0,Pierce,11,S.Kitsap
2141.0,89.0,1.0,Pierce,11,S.Kitsap
2142.0,89.0,1.0,Pierce,11,S.Kitsap
2143.0,89.0,1.0,Pierce,11,S.Kitsap
2144.0,89.0,1.0,Pierce,11,S.Kitsap
2145.0,89.0,1.0,Pierce,11,S.Kitsap
2146.0,89.0,1.0,Pierce,11,S.Kitsap
2147.0,89.0,1.0,Pierce,11,S.Kitsap
2148.0,89.0,1.0,Pierce,11,S.Kitsap
2149.0,89.0,1.0,Pierce,11,S.Kitsap
2150.0,89.0,1.0,Pierce,11,S.Kitsap
2151.0,89.0,1.0,Pierce,11,S.Kitsap
2152.0,89.0,1.0,Pierce,11,S.Kitsap
2153.0,89.0,1.0,Pierce,11,S.Kitsap
2154.0,89.0,1.0,Pierce,11,S.Kitsap
2155.0,89.0,1.0,Pierce,11,S.Kitsap
2156.0,89.0,1.0,Pierce,11,S.Kitsap
2157.0,89.0,1.0,Pierce,11,S.Kitsap
2158.0,90.0,3.0,Pierce,8,Tacoma
2159.0,90.0,3.0,Pierce,8,Tacoma
2160.0,90.0,3.0,Pierce,8,Tacoma
2161.0,90.0,3.0,Pierce,8,Tacoma
2162.0,90.0,3.0,Pierce,8,Tacoma
2163.0,90.0,3.0,Pierce,8,Tacoma
2164.0,91.0,3.0,Pierce,8,Tacoma
2165.0,91.0,3.0,Pierce,8,Tacoma
2166.0,91.0,3.0,Pierce,8,Tacoma
2167.0,91.0,3.0,Pierce,8,Tacoma
2168.0,90.0,3.0,Pierce,8,Tacoma
2169.0,90.0,3.0,Pierce,8,Tacoma
2170.0,90.0,3.0,Pierce,8,Tacoma
2171.0,90.0,3.0,Pierce,8,Tacoma
2172.0,90.0,3.0,Pierce,8,Tacoma
2173.0,90.0,3.0,Pierce,8,Tacoma
2174.0,90.0,3.0,Pierce,8,Tacoma
2175.0,91.0,3.0,Pierce,8,Tacoma
2176.0,91.0,3.0,Pierce,8,Tacoma
2177.0,91.0,3.0,Pierce,8,Tacoma
2178.0,91.0,3.0,Pierce,8,Tacoma
2179.0,91.0,3.0,Pierce,8,Tacoma
2180.0,91.0,3.0,Pierce,8,Tacoma
2181.0,91.0,3.0,Pierce,8,Tacoma
2182.0,91.0,3.0,Pierce,8,Tacoma
2183.0,91.0,3.0,Pierce,8,Tacoma
2184.0,91.0,3.0,Pierce,8,Tacoma
2185.0,91.0,3.0,Pierce,8,Tacoma
2186.0,92.0,3.0,Pierce,8,Tacoma
2187.0,92.0,3.0,Pierce,8,Tacoma
2188.0,91.0,3.0,Pierce,8,Tacoma
2189.0,91.0,3.0,Pierce,8,Tacoma
2190.0,91.0,3.0,Pierce,8,Tacoma
2191.0,91.0,3.0,Pierce,8,Tacoma
2192.0,91.0,3.0,Pierce,8,Tacoma
2193.0,91.0,3.0,Pierce,8,Tacoma
2194.0,90.0,3.0,Pierce,8,Tacoma
2195.0,90.0,3.0,Pierce,8,Tacoma
2196.0,90.0,3.0,Pierce,8,Tacoma
2197.0,90.0,3.0,Pierce,8,Tacoma
2198.0,90.0,3.0,Pierce,8,Tacoma
2199.0,90.0,3.0,Pierce,8,Tacoma
2200.0,91.0,3.0,Pierce,8,Tacoma
2201.0,91.0,3.0,Pierce,8,Tacoma
2202.0,91.0,3.0,Pierce,8,Tacoma
2203.0,91.0,3.0,Pierce,8,Tacoma
2204.0,91.0,3.0,Pierce,8,Tacoma
2205.0,91.0,3.0,Pierce,8,Tacoma
2206.0,91.0,3.0,Pierce,8,Tacoma
2207.0,91.0,3.0,Pierce,8,Tacoma
2208.0,92.0,3.0,Pierce,8,Tacoma
2209.0,92.0,3.0,Pierce,8,Tacoma
2210.0,92.0,3.0,Pierce,8,Tacoma
2211.0,92.0,3.0,Pierce,8,Tacoma
2212.0,92.0,3.0,Pierce,8,Tacoma
2213.0,92.0,3.0,Pierce,8,Tacoma
2214.0,91.0,3.0,Pierce,8,Tacoma
2215.0,91.0,3.0,Pierce,8,Tacoma
2216.0,91.0,3.0,Pierce,8,Tacoma
2217.0,91.0,3.0,Pierce,8,Tacoma
2218.0,91.0,3.0,Pierce,8,Tacoma
2219.0,91.0,3.0,Pierce,8,Tacoma
2220.0,91.0,3.0,Pierce,8,Tacoma
2221.0,91.0,3.0,Pierce,8,Tacoma
2222.0,90.0,3.0,Pierce,8,Tacoma
2223.0,90.0,3.0,Pierce,8,Tacoma
2224.0,90.0,3.0,Pierce,8,Tacoma
2225.0,90.0,3.0,Pierce,8,Tacoma
2226.0,90.0,3.0,Pierce,8,Tacoma
2227.0,90.0,3.0,Pierce,8,Tacoma
2228.0,90.0,3.0,Pierce,8,Tacoma
2229.0,90.0,3.0,Pierce,8,Tacoma
2230.0,90.0,3.0,Pierce,8,Tacoma
2231.0,90.0,3.0,Pierce,8,Tacoma
2232.0,92.0,3.0,Pierce,8,Tacoma
2233.0,92.0,3.0,Pierce,8,Tacoma
2234.0,90.0,3.0,Pierce,8,Tacoma
2235.0,92.0,3.0,Pierce,8,Tacoma
2236.0,92.0,3.0,Pierce,8,Tacoma
2237.0,92.0,3.0,Pierce,8,Tacoma
2238.0,92.0,3.0,Pierce,8,Tacoma
2239.0,92.0,3.0,Pierce,8,Tacoma
2240.0,92.0,3.0,Pierce,8,Tacoma
2241.0,92.0,3.0,Pierce,8,Tacoma
2242.0,92.0,3.0,Pierce,8,Tacoma
2243.0,92.0,3.0,Pierce,8,Tacoma
2244.0,92.0,3.0,Pierce,8,Tacoma
2245.0,92.0,3.0,Pierce,8,Tacoma
2246.0,92.0,3.0,Pierce,8,Tacoma
2247.0,92.0,3.0,Pierce,8,Tacoma
2248.0,92.0,3.0,Pierce,8,Tacoma
2249.0,92.0,3.0,Pierce,8,Tacoma
2250.0,92.0,3.0,Pierce,8,Tacoma
2251.0,92.0,3.0,Pierce,8,Tacoma
2252.0,92.0,3.0,Pierce,8,Tacoma
2253.0,92.0,3.0,Pierce,8,Tacoma
2254.0,92.0,3.0,Pierce,8,Tacoma
2255.0,92.0,3.0,Pierce,8,Tacoma
2256.0,92.0,3.0,Pierce,8,Tacoma
2257.0,92.0,3.0,Pierce,8,Tacoma
2258.0,92.0,3.0,Pierce,8,Tacoma
2259.0,92.0,3.0,Pierce,8,Tacoma
2260.0,92.0,3.0,Pierce,8,Tacoma
2261.0,92.0,3.0,Pierce,8,Tacoma
2262.0,92.0,3.0,Pierce,8,Tacoma
2263.0,92.0,3.0,Pierce,8,Tacoma
2264.0,92.0,3.0,Pierce,8,Tacoma
2265.0,92.0,3.0,Pierce,8,Tacoma
2266.0,92.0,3.0,Pierce,8,Tacoma
2267.0,92.0,3.0,Pierce,8,Tacoma
2268.0,92.0,3.0,Pierce,8,Tacoma
2269.0,92.0,3.0,Pierce,8,Tacoma
2270.0,92.0,3.0,Pierce,8,Tacoma
2271.0,92.0,3.0,Pierce,8,Tacoma
2272.0,92.0,3.0,Pierce,8,Tacoma
2273.0,92.0,3.0,Pierce,8,Tacoma
2274.0,92.0,3.0,Pierce,8,Tacoma
2275.0,92.0,3.0,Pierce,8,Tacoma
2276.0,92.0,3.0,Pierce,8,Tacoma
2277.0,92.0,3.0,Pierce,8,Tacoma
2278.0,92.0,3.0,Pierce,8,Tacoma
2279.0,92.0,3.0,Pierce,8,Tacoma
2280.0,92.0,3.0,Pierce,8,Tacoma
2281.0,92.0,3.0,Pierce,8,Tacoma
2282.0,92.0,3.0,Pierce,8,Tacoma
2283.0,92.0,3.0,Pierce,8,Tacoma
2284.0,92.0,3.0,Pierce,8,Tacoma
2285.0,92.0,3.0,Pierce,8,Tacoma
2286.0,92.0,3.0,Pierce,8,Tacoma
2287.0,92.0,3.0,Pierce,8,Tacoma
2288.0,92.0,3.0,Pierce,8,Tacoma
2289.0,92.0,3.0,Pierce,8,Tacoma
2290.0,92.0,3.0,Pierce,8,Tacoma
2291.0,92.0,3.0,Pierce,8,Tacoma
2292.0,92.0,3.0,Pierce,8,Tacoma
2293.0,92.0,3.0,Pierce,8,Tacoma
2294.0,92.0,3.0,Pierce,8,Tacoma
2295.0,92.0,3.0,Pierce,8,Tacoma
2296.0,92.0,3.0,Pierce,8,Tacoma
2297.0,93.0,3.0,Pierce,8,Tacoma
2298.0,92.0,3.0,Pierce,8,Tacoma
2299.0,92.0,3.0,Pierce,8,Tacoma
2300.0,93.0,3.0,Pierce,8,Tacoma
2301.0,93.0,3.0,Pierce,8,Tacoma
2302.0,93.0,3.0,Pierce,8,Tacoma
2303.0,93.0,3.0,Pierce,8,Tacoma
2304.0,92.0,3.0,Pierce,8,Tacoma
2305.0,92.0,3.0,Pierce,8,Tacoma
2306.0,92.0,3.0,Pierce,8,Tacoma
2307.0,92.0,3.0,Pierce,8,Tacoma
2308.0,92.0,3.0,Pierce,8,Tacoma
2309.0,92.0,3.0,Pierce,8,Tacoma
2310.0,92.0,3.0,Pierce,8,Tacoma
2311.0,92.0,3.0,Pierce,8,Tacoma
2312.0,92.0,3.0,Pierce,8,Tacoma
2313.0,92.0,3.0,Pierce,8,Tacoma
2314.0,92.0,3.0,Pierce,8,Tacoma
2315.0,92.0,3.0,Pierce,8,Tacoma
2316.0,92.0,3.0,Pierce,8,Tacoma
2317.0,92.0,3.0,Pierce,8,Tacoma
2318.0,92.0,3.0,Pierce,8,Tacoma
2319.0,92.0,3.0,Pierce,8,Tacoma
2320.0,92.0,3.0,Pierce,8,Tacoma
2321.0,92.0,3.0,Pierce,8,Tacoma
2322.0,92.0,3.0,Pierce,8,Tacoma
2323.0,92.0,3.0,Pierce,8,Tacoma
2324.0,92.0,3.0,Pierce,8,Tacoma
2325.0,97.0,3.0,Pierce,8,Tacoma
2326.0,97.0,3.0,Pierce,8,Tacoma
2327.0,92.0,3.0,Pierce,8,Tacoma
2328.0,92.0,3.0,Pierce,8,Tacoma
2329.0,92.0,3.0,Pierce,8,Tacoma
2330.0,92.0,3.0,Pierce,8,Tacoma
2331.0,97.0,3.0,Pierce,8,Tacoma
2332.0,97.0,3.0,Pierce,8,Tacoma
2333.0,92.0,3.0,Pierce,8,Tacoma
2334.0,92.0,3.0,Pierce,8,Tacoma
2335.0,92.0,3.0,Pierce,8,Tacoma
2336.0,92.0,3.0,Pierce,8,Tacoma
2337.0,92.0,3.0,Pierce,8,Tacoma
2338.0,92.0,3.0,Pierce,8,Tacoma
2339.0,92.0,3.0,Pierce,8,Tacoma
2340.0,97.0,3.0,Pierce,8,Tacoma
2341.0,96.0,1.0,Pierce,10,South Pierce
2342.0,96.0,1.0,Pierce,10,South Pierce
2343.0,96.0,1.0,Pierce,10,South Pierce
2344.0,96.0,1.0,Pierce,10,South Pierce
2345.0,96.0,1.0,Pierce,10,South Pierce
2346.0,96.0,1.0,Pierce,10,South Pierce
2347.0,96.0,1.0,Pierce,10,South Pierce
2348.0,96.0,1.0,Pierce,10,South Pierce
2349.0,96.0,1.0,Pierce,10,South Pierce
2350.0,96.0,1.0,Pierce,10,South Pierce
2351.0,96.0,1.0,Pierce,10,South Pierce
2352.0,96.0,1.0,Pierce,10,South Pierce
2353.0,96.0,1.0,Pierce,10,South Pierce
2354.0,97.0,3.0,Pierce,8,Tacoma
2355.0,97.0,3.0,Pierce,8,Tacoma
2356.0,97.0,3.0,Pierce,8,Tacoma
2357.0,97.0,3.0,Pierce,8,Tacoma
2358.0,97.0,3.0,Pierce,8,Tacoma
2359.0,97.0,3.0,Pierce,8,Tacoma
2360.0,97.0,3.0,Pierce,8,Tacoma
2361.0,97.0,3.0,Pierce,8,Tacoma
2362.0,97.0,3.0,Pierce,8,Tacoma
2363.0,97.0,3.0,Pierce,8,Tacoma
2364.0,97.0,3.0,Pierce,8,Tacoma
2365.0,97.0,3.0,Pierce,8,Tacoma
2366.0,97.0,3.0,Pierce,8,Tacoma
2367.0,97.0,3.0,Pierce,8,Tacoma
2368.0,97.0,3.0,Pierce,8,Tacoma
2369.0,97.0,3.0,Pierce,8,Tacoma
2370.0,97.0,3.0,Pierce,8,Tacoma
2371.0,96.0,1.0,Pierce,10,South Pierce
2372.0,96.0,1.0,Pierce,10,South Pierce
2373.0,96.0,1.0,Pierce,10,South Pierce
2374.0,96.0,1.0,Pierce,10,South Pierce
2375.0,96.0,1.0,Pierce,10,South Pierce
2376.0,96.0,1.0,Pierce,10,South Pierce
2377.0,96.0,1.0,Pierce,10,South Pierce
2378.0,96.0,1.0,Pierce,10,South Pierce
2379.0,96.0,1.0,Pierce,10,South Pierce
2380.0,96.0,1.0,Pierce,10,South Pierce
2381.0,96.0,1.0,Pierce,10,South Pierce
2382.0,96.0,1.0,Pierce,10,South Pierce
2383.0,96.0,1.0,Pierce,10,South Pierce
2384.0,96.0,1.0,Pierce,10,South Pierce
2385.0,96.0,1.0,Pierce,10,South Pierce
2386.0,96.0,1.0,Pierce,10,South Pierce
2387.0,96.0,1.0,Pierce,10,South Pierce
2388.0,96.0,1.0,Pierce,10,South Pierce
2389.0,96.0,1.0,Pierce,10,South Pierce
2390.0,96.0,1.0,Pierce,10,South Pierce
2391.0,96.0,1.0,Pierce,10,South Pierce
2392.0,96.0,1.0,Pierce,10,South Pierce
2393.0,96.0,1.0,Pierce,10,South Pierce
2394.0,97.0,3.0,Pierce,8,Tacoma
2395.0,97.0,3.0,Pierce,8,Tacoma
2396.0,97.0,3.0,Pierce,8,Tacoma
2397.0,97.0,3.0,Pierce,8,Tacoma
2398.0,97.0,3.0,Pierce,8,Tacoma
2399.0,97.0,3.0,Pierce,8,Tacoma
2400.0,97.0,3.0,Pierce,8,Tacoma
2401.0,97.0,3.0,Pierce,8,Tacoma
2402.0,100.0,1.0,Pierce,10,South Pierce
2403.0,99.0,1.0,Pierce,10,South Pierce
2404.0,99.0,1.0,Pierce,10,South Pierce
2405.0,99.0,1.0,Pierce,10,South Pierce
2406.0,99.0,1.0,Pierce,10,South Pierce
2407.0,99.0,1.0,Pierce,10,South Pierce
2408.0,99.0,1.0,Pierce,10,South Pierce
2409.0,99.0,1.0,Pierce,10,South Pierce
2410.0,99.0,1.0,Pierce,10,South Pierce
2411.0,99.0,1.0,Pierce,10,South Pierce
2412.0,99.0,1.0,Pierce,10,South Pierce
2413.0,100.0,1.0,Pierce,10,South Pierce
2414.0,100.0,1.0,Pierce,10,South Pierce
2415.0,100.0,1.0,Pierce,10,South Pierce
2416.0,100.0,1.0,Pierce,10,South Pierce
2417.0,100.0,1.0,Pierce,10,South Pierce
2418.0,97.0,3.0,Pierce,8,Tacoma
2419.0,97.0,3.0,Pierce,8,Tacoma
2420.0,100.0,1.0,Pierce,10,South Pierce
2421.0,100.0,1.0,Pierce,10,South Pierce
2422.0,100.0,1.0,Pierce,10,South Pierce
2423.0,100.0,1.0,Pierce,10,South Pierce
2424.0,100.0,1.0,Pierce,10,South Pierce
2425.0,100.0,1.0,Pierce,10,South Pierce
2426.0,100.0,1.0,Pierce,10,South Pierce
2427.0,100.0,1.0,Pierce,10,South Pierce
2428.0,100.0,1.0,Pierce,10,South Pierce
2429.0,99.0,1.0,Pierce,10,South Pierce
2430.0,99.0,1.0,Pierce,10,South Pierce
2431.0,99.0,1.0,Pierce,10,South Pierce
2432.0,99.0,1.0,Pierce,10,South Pierce
2433.0,99.0,1.0,Pierce,10,South Pierce
2434.0,99.0,1.0,Pierce,10,South Pierce
2435.0,99.0,1.0,Pierce,10,South Pierce
2436.0,99.0,1.0,Pierce,10,South Pierce
2437.0,99.0,1.0,Pierce,10,South Pierce
2438.0,99.0,1.0,Pierce,10,South Pierce
2439.0,99.0,1.0,Pierce,10,South Pierce
2440.0,99.0,1.0,Pierce,10,South Pierce
2441.0,99.0,1.0,Pierce,10,South Pierce
2442.0,99.0,1.0,Pierce,10,South Pierce
2443.0,99.0,1.0,Pierce,10,South Pierce
2444.0,99.0,1.0,Pierce,10,South Pierce
2445.0,99.0,1.0,Pierce,10,South Pierce
2446.0,99.0,1.0,Pierce,10,South Pierce
2447.0,99.0,1.0,Pierce,10,South Pierce
2448.0,99.0,1.0,Pierce,10,South Pierce
2449.0,99.0,1.0,Pierce,10,South Pierce
2450.0,100.0,1.0,Pierce,10,South Pierce
2451.0,100.0,1.0,Pierce,10,South Pierce
2452.0,100.0,1.0,Pierce,10,South Pierce
2453.0,100.0,1.0,Pierce,10,South Pierce
2454.0,100.0,1.0,Pierce,10,South Pierce
2455.0,100.0,1.0,Pierce,10,South Pierce
2456.0,100.0,1.0,Pierce,10,South Pierce
2457.0,100.0,1.0,Pierce,10,South Pierce
2458.0,100.0,1.0,Pierce,10,South Pierce
2459.0,100.0,1.0,Pierce,10,South Pierce
2460.0,99.0,1.0,Pierce,10,South Pierce
2461.0,99.0,1.0,Pierce,10,South Pierce
2462.0,99.0,1.0,Pierce,10,South Pierce
2463.0,99.0,1.0,Pierce,10,South Pierce
2464.0,105.0,1.0,Pierce,10,South Pierce
2465.0,105.0,1.0,Pierce,10,South Pierce
2466.0,99.0,1.0,Pierce,10,South Pierce
2467.0,99.0,1.0,Pierce,10,South Pierce
2468.0,99.0,1.0,Pierce,10,South Pierce
2469.0,99.0,1.0,Pierce,10,South Pierce
2470.0,99.0,1.0,Pierce,10,South Pierce
2471.0,99.0,1.0,Pierce,10,South Pierce
2472.0,99.0,1.0,Pierce,10,South Pierce
2473.0,99.0,1.0,Pierce,10,South Pierce
2474.0,105.0,1.0,Pierce,10,South Pierce
2475.0,105.0,1.0,Pierce,10,South Pierce
2476.0,99.0,1.0,Pierce,10,South Pierce
2477.0,105.0,1.0,Pierce,10,South Pierce
2478.0,105.0,1.0,Pierce,10,South Pierce
2479.0,105.0,1.0,Pierce,10,South Pierce
2480.0,105.0,1.0,Pierce,10,South Pierce
2481.0,93.0,3.0,Pierce,8,Tacoma
2482.0,93.0,3.0,Pierce,8,Tacoma
2483.0,93.0,3.0,Pierce,8,Tacoma
2484.0,93.0,3.0,Pierce,8,Tacoma
2485.0,93.0,3.0,Pierce,8,Tacoma
2486.0,93.0,3.0,Pierce,8,Tacoma
2487.0,93.0,3.0,Pierce,8,Tacoma
2488.0,93.0,3.0,Pierce,8,Tacoma
2489.0,93.0,3.0,Pierce,8,Tacoma
2490.0,93.0,3.0,Pierce,8,Tacoma
2491.0,93.0,3.0,Pierce,8,Tacoma
2492.0,93.0,3.0,Pierce,8,Tacoma
2493.0,93.0,3.0,Pierce,8,Tacoma
2494.0,93.0,3.0,Pierce,8,Tacoma
2495.0,93.0,3.0,Pierce,8,Tacoma
2496.0,93.0,3.0,Pierce,8,Tacoma
2497.0,93.0,2.0,Pierce,8,Tacoma
2498.0,93.0,3.0,Pierce,8,Tacoma
2499.0,93.0,3.0,Pierce,8,Tacoma
2500.0,93.0,3.0,Pierce,8,Tacoma
2501.0,93.0,3.0,Pierce,8,Tacoma
2502.0,93.0,3.0,Pierce,8,Tacoma
2503.0,93.0,3.0,Pierce,8,Tacoma
2504.0,93.0,3.0,Pierce,8,Tacoma
2505.0,93.0,3.0,Pierce,8,Tacoma
2506.0,93.0,3.0,Pierce,8,Tacoma
2507.0,93.0,3.0,Pierce,8,Tacoma
2508.0,93.0,3.0,Pierce,8,Tacoma
2509.0,93.0,3.0,Pierce,8,Tacoma
2510.0,93.0,3.0,Pierce,8,Tacoma
2511.0,93.0,3.0,Pierce,8,Tacoma
2512.0,93.0,3.0,Pierce,8,Tacoma
2513.0,93.0,3.0,Pierce,8,Tacoma
2514.0,93.0,3.0,Pierce,8,Tacoma
2515.0,93.0,3.0,Pierce,8,Tacoma
2516.0,93.0,3.0,Pierce,8,Tacoma
2517.0,93.0,3.0,Pierce,8,Tacoma
2518.0,93.0,3.0,Pierce,8,Tacoma
2519.0,93.0,3.0,Pierce,8,Tacoma
2520.0,93.0,3.0,Pierce,8,Tacoma
2521.0,93.0,3.0,Pierce,8,Tacoma
2522.0,93.0,3.0,Pierce,8,Tacoma
2523.0,93.0,2.0,Pierce,8,Tacoma
2524.0,93.0,2.0,Pierce,8,Tacoma
2525.0,93.0,2.0,Pierce,8,Tacoma
2526.0,93.0,2.0,Pierce,8,Tacoma
2527.0,93.0,2.0,Pierce,8,Tacoma
2528.0,93.0,2.0,Pierce,8,Tacoma
2529.0,93.0,3.0,Pierce,8,Tacoma
2530.0,93.0,2.0,Pierce,8,Tacoma
2531.0,93.0,2.0,Pierce,8,Tacoma
2532.0,93.0,2.0,Pierce,8,Tacoma
2533.0,93.0,2.0,Pierce,8,Tacoma
2534.0,93.0,2.0,Pierce,8,Tacoma
2535.0,93.0,2.0,Pierce,8,Tacoma
2536.0,94.0,2.0,Pierce,10,South Pierce
2537.0,94.0,2.0,Pierce,10,South Pierce
2538.0,94.0,2.0,Pierce,10,South Pierce
2539.0,94.0,2.0,Pierce,10,South Pierce
2540.0,94.0,2.0,Pierce,10,South Pierce
2541.0,94.0,2.0,Pierce,10,South Pierce
2542.0,94.0,2.0,Pierce,10,South Pierce
2543.0,94.0,2.0,Pierce,10,South Pierce
2544.0,94.0,2.0,Pierce,10,South Pierce
2545.0,94.0,2.0,Pierce,10,South Pierce
2546.0,94.0,2.0,Pierce,10,South Pierce
2547.0,94.0,2.0,Pierce,10,South Pierce
2548.0,94.0,2.0,Pierce,10,South Pierce
2549.0,94.0,2.0,Pierce,10,South Pierce
2550.0,94.0,2.0,Pierce,10,South Pierce
2551.0,94.0,2.0,Pierce,10,South Pierce
2552.0,94.0,2.0,Pierce,10,South Pierce
2553.0,94.0,2.0,Pierce,10,South Pierce
2554.0,94.0,2.0,Pierce,10,South Pierce
2555.0,94.0,2.0,Pierce,10,South Pierce
2556.0,94.0,2.0,Pierce,10,South Pierce
2557.0,94.0,2.0,Pierce,10,South Pierce
2558.0,94.0,2.0,Pierce,10,South Pierce
2559.0,94.0,2.0,Pierce,10,South Pierce
2560.0,94.0,2.0,Pierce,10,South Pierce
2561.0,94.0,2.0,Pierce,10,South Pierce
2562.0,95.0,2.0,Pierce,10,South Pierce
2563.0,95.0,2.0,Pierce,10,South Pierce
2564.0,95.0,2.0,Pierce,10,South Pierce
2565.0,95.0,2.0,Pierce,10,South Pierce
2566.0,95.0,2.0,Pierce,10,South Pierce
2567.0,95.0,2.0,Pierce,10,South Pierce
2568.0,95.0,2.0,Pierce,10,South Pierce
2569.0,95.0,2.0,Pierce,10,South Pierce
2570.0,95.0,2.0,Pierce,10,South Pierce
2571.0,95.0,2.0,Pierce,10,South Pierce
2572.0,94.0,2.0,Pierce,10,South Pierce
2573.0,94.0,2.0,Pierce,10,South Pierce
2574.0,94.0,2.0,Pierce,10,South Pierce
2575.0,94.0,2.0,Pierce,10,South Pierce
2576.0,94.0,2.0,Pierce,10,South Pierce
2577.0,94.0,2.0,Pierce,10,South Pierce
2578.0,94.0,2.0,Pierce,10,South Pierce
2579.0,94.0,2.0,Pierce,10,South Pierce
2580.0,93.0,2.0,Pierce,8,Tacoma
2581.0,93.0,2.0,Pierce,8,Tacoma
2582.0,93.0,2.0,Pierce,8,Tacoma
2583.0,93.0,2.0,Pierce,8,Tacoma
2584.0,93.0,2.0,Pierce,8,Tacoma
2585.0,93.0,2.0,Pierce,8,Tacoma
2586.0,93.0,2.0,Pierce,8,Tacoma
2587.0,102.0,3.0,Pierce,8,Tacoma
2588.0,102.0,3.0,Pierce,8,Tacoma
2589.0,102.0,3.0,Pierce,8,Tacoma
2590.0,102.0,3.0,Pierce,8,Tacoma
2591.0,102.0,3.0,Pierce,8,Tacoma
2592.0,102.0,3.0,Pierce,8,Tacoma
2593.0,98.0,3.0,Pierce,8,Tacoma
2594.0,98.0,3.0,Pierce,8,Tacoma
2595.0,98.0,3.0,Pierce,8,Tacoma
2596.0,98.0,3.0,Pierce,8,Tacoma
2597.0,98.0,3.0,Pierce,8,Tacoma
2598.0,98.0,3.0,Pierce,8,Tacoma
2599.0,98.0,3.0,Pierce,8,Tacoma
2600.0,98.0,3.0,Pierce,8,Tacoma
2601.0,98.0,3.0,Pierce,8,Tacoma
2602.0,98.0,3.0,Pierce,8,Tacoma
2603.0,98.0,3.0,Pierce,8,Tacoma
2604.0,98.0,3.0,Pierce,8,Tacoma
2605.0,98.0,3.0,Pierce,8,Tacoma
2606.0,98.0,3.0,Pierce,8,Tacoma
2607.0,98.0,3.0,Pierce,8,Tacoma
2608.0,102.0,3.0,Pierce,8,Tacoma
2609.0,102.0,3.0,Pierce,8,Tacoma
2610.0,102.0,3.0,Pierce,8,Tacoma
2611.0,102.0,3.0,Pierce,8,Tacoma
2612.0,102.0,3.0,Pierce,8,Tacoma
2613.0,102.0,2.0,Pierce,8,Tacoma
2614.0,102.0,2.0,Pierce,8,Tacoma
2615.0,102.0,2.0,Pierce,8,Tacoma
2616.0,93.0,2.0,Pierce,8,Tacoma
2617.0,94.0,2.0,Pierce,10,South Pierce
2618.0,94.0,2.0,Pierce,10,South Pierce
2619.0,94.0,2.0,Pierce,10,South Pierce
2620.0,94.0,2.0,Pierce,10,South Pierce
2621.0,94.0,2.0,Pierce,10,South Pierce
2622.0,94.0,2.0,Pierce,10,South Pierce
2623.0,94.0,2.0,Pierce,10,South Pierce
2624.0,94.0,2.0,Pierce,10,South Pierce
2625.0,94.0,2.0,Pierce,10,South Pierce
2626.0,94.0,2.0,Pierce,10,South Pierce
2627.0,95.0,2.0,Pierce,10,South Pierce
2628.0,95.0,2.0,Pierce,10,South Pierce
2629.0,95.0,2.0,Pierce,10,South Pierce
2630.0,95.0,2.0,Pierce,10,South Pierce
2631.0,95.0,2.0,Pierce,10,South Pierce
2632.0,95.0,2.0,Pierce,10,South Pierce
2633.0,94.0,2.0,Pierce,10,South Pierce
2634.0,94.0,2.0,Pierce,10,South Pierce
2635.0,104.0,2.0,Pierce,10,South Pierce
2636.0,94.0,2.0,Pierce,10,South Pierce
2637.0,94.0,2.0,Pierce,10,South Pierce
2638.0,94.0,2.0,Pierce,10,South Pierce
2639.0,94.0,2.0,Pierce,10,South Pierce
2640.0,94.0,2.0,Pierce,10,South Pierce
2641.0,94.0,2.0,Pierce,10,South Pierce
2642.0,94.0,2.0,Pierce,10,South Pierce
2643.0,94.0,2.0,Pierce,10,South Pierce
2644.0,94.0,2.0,Pierce,10,South Pierce
2645.0,94.0,2.0,Pierce,10,South Pierce
2646.0,94.0,2.0,Pierce,10,South Pierce
2647.0,94.0,2.0,Pierce,10,South Pierce
2648.0,94.0,2.0,Pierce,10,South Pierce
2649.0,103.0,2.0,Pierce,10,South Pierce
2650.0,103.0,2.0,Pierce,10,South Pierce
2651.0,102.0,2.0,Pierce,8,Tacoma
2652.0,102.0,2.0,Pierce,8,Tacoma
2653.0,102.0,3.0,Pierce,8,Tacoma
